sum_gamerounds,retention_1,retention_7,version
70,True,False,gate_40
19,True,False,gate_30
0,False,False,gate_30
48,True,True,gate_30
20,True,True,gate_30
169,True,True,gate_40
113,True,True,gate_40
37,False,False,gate_30
9,False,False,gate_40
1,False,False,gate_40
129,True,True,gate_30
26,False,False,gate_30
15,True,False,gate_30
4,False,False,gate_40
199,True,True,gate_30
1,False,False,gate_30
24,True,True,gate_30
40,False,False,gate_30
235,True,False,gate_40
50,True,False,gate_30
19,False,False,gate_40
499,True,True,gate_30
21,False,True,gate_40
9,True,False,gate_30
2,False,False,gate_40
4,False,False,gate_30
25,True,True,gate_30
21,True,False,gate_40
2,False,False,gate_30
1,False,False,gate_40
63,True,True,gate_30
1,False,False,gate_30
10,True,False,gate_30
1,False,False,gate_30
121,False,False,gate_40
0,False,False,gate_30
0,False,False,gate_30
10,True,False,gate_30
7,False,False,gate_40
8,False,False,gate_40
4,False,False,gate_30
7,False,False,gate_40
43,True,False,gate_30
90,True,True,gate_30
3,False,False,gate_30
117,False,False,gate_30
10,False,False,gate_40
17,True,False,gate_40
2,False,False,gate_40
1,False,False,gate_40
95,True,False,gate_30
31,True,False,gate_40
2,False,False,gate_30
13,False,False,gate_40
20,False,False,gate_30
13,True,False,gate_30
82,True,True,gate_30
19,False,False,gate_30
36,True,False,gate_40
18,False,False,gate_30
106,True,False,gate_40
50,True,True,gate_40
48,True,False,gate_30
81,True,False,gate_40
23,False,False,gate_40
1,False,False,gate_30
1,False,False,gate_30
45,True,False,gate_30
17,True,False,gate_30
0,False,False,gate_30
44,False,False,gate_30
50,False,False,gate_40
7,False,False,gate_30
22,True,False,gate_40
21,True,False,gate_40
36,True,False,gate_40
4,False,False,gate_30
1,False,False,gate_40
159,True,True,gate_30
118,True,True,gate_30
1,False,False,gate_30
144,True,False,gate_30
97,True,True,gate_30
11,False,False,gate_40
3,False,False,gate_40
102,False,True,gate_40
18,True,True,gate_30
30,True,False,gate_30
5,False,False,gate_40
33,True,False,gate_30
281,True,True,gate_40
6,True,False,gate_40
41,True,False,gate_40
0,False,False,gate_40
38,True,False,gate_40
2,False,False,gate_30
106,True,True,gate_40
2,False,False,gate_40
373,True,True,gate_40
3,False,True,gate_30
17,True,False,gate_40
8,False,False,gate_30
3,False,False,gate_30
113,False,False,gate_30
3,False,False,gate_40
49,True,False,gate_30
9,False,False,gate_30
4,False,False,gate_30
7,True,False,gate_40
10,False,False,gate_40
119,True,False,gate_30
1,False,False,gate_40
7,False,False,gate_40
139,True,False,gate_40
2,False,False,gate_30
11,True,False,gate_40
32,False,False,gate_40
2,False,False,gate_40
20,False,False,gate_30
41,False,False,gate_40
111,True,True,gate_30
92,True,False,gate_40
8,False,False,gate_40
18,True,False,gate_30
5,False,True,gate_30
91,True,False,gate_30
12,False,False,gate_30
21,False,False,gate_30
17,False,False,gate_40
79,True,False,gate_40
12,True,False,gate_40
4,False,False,gate_40
30,True,True,gate_40
9,False,False,gate_40
13,False,False,gate_40
11,True,False,gate_40
1,False,False,gate_30
29,False,False,gate_40
22,True,False,gate_40
7,True,False,gate_40
10,True,False,gate_40
0,False,False,gate_40
36,True,False,gate_30
15,False,False,gate_30
0,False,False,gate_40
10,True,False,gate_30
17,True,False,gate_40
18,False,False,gate_30
219,True,True,gate_30
6,True,False,gate_30
127,True,True,gate_40
27,True,False,gate_30
22,True,False,gate_40
2,False,False,gate_30
34,True,False,gate_30
158,False,False,gate_40
4,False,False,gate_30
117,True,False,gate_30
55,True,False,gate_40
4,False,False,gate_30
35,True,False,gate_30
30,True,False,gate_30
21,False,False,gate_30
4,False,False,gate_40
326,True,True,gate_40
23,False,True,gate_30
22,False,False,gate_30
5,False,False,gate_30
491,True,False,gate_40
5,False,False,gate_40
30,False,False,gate_40
29,True,True,gate_30
4,False,False,gate_40
217,True,True,gate_40
219,True,False,gate_30
33,True,True,gate_30
5,True,False,gate_30
3,False,False,gate_30
57,True,False,gate_30
15,True,False,gate_40
47,True,False,gate_40
12,False,False,gate_30
147,True,True,gate_40
1,False,False,gate_40
1,False,False,gate_40
5,False,False,gate_40
3,False,False,gate_30
1,False,False,gate_30
0,False,False,gate_30
14,True,False,gate_40
9,False,False,gate_30
94,True,True,gate_40
1,False,False,gate_30
194,True,True,gate_40
36,True,False,gate_40
5,False,False,gate_40
27,False,False,gate_40
117,False,True,gate_30
39,True,True,gate_30
2,False,False,gate_40
2,True,False,gate_40
0,False,False,gate_40
94,True,False,gate_30
86,False,False,gate_40
3,False,False,gate_40
9,False,False,gate_30
34,True,True,gate_40
1,False,False,gate_40
0,False,False,gate_30
64,False,False,gate_40
8,False,False,gate_30
14,True,False,gate_30
3,False,False,gate_30
42,False,False,gate_30
5,False,False,gate_40
163,True,True,gate_40
52,True,True,gate_30
0,False,False,gate_40
24,True,False,gate_30
19,False,False,gate_40
53,False,False,gate_30
77,True,False,gate_30
5,False,False,gate_40
2,False,False,gate_40
0,False,False,gate_40
98,False,False,gate_40
18,True,False,gate_30
194,True,False,gate_40
1,False,False,gate_30
25,True,False,gate_30
6,True,False,gate_40
3,False,False,gate_40
0,False,False,gate_30
14,False,False,gate_40
8,True,False,gate_30
25,True,False,gate_30
1,False,False,gate_40
92,False,False,gate_30
43,True,False,gate_30
20,False,False,gate_30
24,True,False,gate_40
10,False,False,gate_40
6,False,False,gate_30
16,False,False,gate_40
14,False,True,gate_40
224,True,True,gate_30
93,False,True,gate_40
70,False,False,gate_30
78,True,False,gate_40
0,False,False,gate_30
559,True,True,gate_40
2,False,False,gate_40
45,True,False,gate_30
374,True,True,gate_30
14,False,True,gate_40
1,False,False,gate_30
0,False,False,gate_30
25,True,False,gate_30
80,True,True,gate_40
11,False,False,gate_30
21,True,False,gate_30
42,True,False,gate_40
74,True,False,gate_30
98,True,False,gate_40
37,True,True,gate_30
149,True,False,gate_30
136,True,True,gate_40
37,False,False,gate_30
102,True,False,gate_30
33,True,False,gate_40
2,False,False,gate_40
1,False,False,gate_30
24,True,False,gate_30
33,True,False,gate_30
4,False,False,gate_40
337,True,True,gate_40
356,True,True,gate_30
7,False,False,gate_40
12,False,False,gate_40
80,True,True,gate_30
15,False,False,gate_30
2,False,False,gate_40
15,False,False,gate_30
8,False,False,gate_30
49,True,True,gate_40
1,False,False,gate_40
8,False,False,gate_40
94,True,True,gate_40
1,False,False,gate_40
162,True,True,gate_30
7,False,False,gate_40
3,False,False,gate_30
194,True,True,gate_40
11,False,False,gate_40
24,True,False,gate_40
8,False,False,gate_40
2,True,False,gate_30
20,True,False,gate_30
1,False,False,gate_30
6,False,False,gate_30
9,True,False,gate_30
15,False,False,gate_40
5,True,False,gate_30
0,False,False,gate_30
2,False,False,gate_30
5,False,False,gate_40
9,False,False,gate_40
24,False,False,gate_30
18,False,False,gate_40
13,False,False,gate_40
23,False,False,gate_40
245,True,False,gate_30
0,False,False,gate_40
12,False,False,gate_30
2,False,False,gate_40
6,False,False,gate_40
306,True,True,gate_30
4,False,False,gate_40
1,False,False,gate_40
4,False,False,gate_30
46,True,False,gate_40
61,True,True,gate_30
24,False,False,gate_30
38,False,False,gate_30
0,False,False,gate_40
1,False,False,gate_40
874,True,True,gate_40
86,True,False,gate_30
1,False,False,gate_30
23,False,False,gate_40
3,True,False,gate_40
105,True,False,gate_30
2,False,False,gate_40
221,True,True,gate_30
5,False,False,gate_40
20,False,False,gate_40
40,True,False,gate_30
18,False,False,gate_40
114,True,False,gate_30
29,False,False,gate_40
31,True,False,gate_40
5,True,False,gate_30
16,True,False,gate_40
12,True,False,gate_40
59,True,True,gate_30
19,False,False,gate_40
26,False,False,gate_40
8,False,False,gate_40
1,False,False,gate_40
92,True,False,gate_40
3,False,False,gate_40
77,True,True,gate_40
1,False,False,gate_30
3,False,False,gate_30
33,False,False,gate_40
18,False,False,gate_40
18,False,False,gate_30
3,False,False,gate_40
14,False,False,gate_30
3,True,False,gate_40
0,False,False,gate_40
27,True,False,gate_40
2,False,False,gate_40
6,False,False,gate_30
42,True,False,gate_30
16,False,False,gate_30
77,True,False,gate_40
81,True,False,gate_30
17,False,False,gate_40
61,True,False,gate_30
5,False,False,gate_40
7,False,False,gate_30
55,False,False,gate_40
1,False,False,gate_40
15,True,False,gate_30
38,True,False,gate_40
11,False,False,gate_40
49,False,False,gate_40
25,True,False,gate_40
5,True,False,gate_40
14,False,False,gate_30
48,False,False,gate_40
56,True,False,gate_30
1,False,False,gate_40
11,True,False,gate_40
10,True,False,gate_30
193,True,True,gate_40
20,False,False,gate_30
10,False,False,gate_30
31,True,False,gate_30
15,False,True,gate_40
4,False,False,gate_30
2,False,False,gate_40
0,False,False,gate_40
27,False,False,gate_40
71,False,False,gate_40
121,True,False,gate_30
20,True,False,gate_40
30,True,False,gate_40
4,False,False,gate_40
3,False,False,gate_40
18,True,False,gate_40
7,False,False,gate_30
5,False,False,gate_40
11,True,False,gate_40
1,False,False,gate_30
58,True,False,gate_30
498,True,True,gate_40
184,True,True,gate_30
78,False,False,gate_30
46,True,False,gate_30
5,False,False,gate_40
6,False,False,gate_30
3,False,False,gate_30
19,True,False,gate_30
31,True,False,gate_30
8,False,False,gate_40
1,False,False,gate_40
59,True,False,gate_30
29,True,False,gate_30
10,False,False,gate_40
125,True,True,gate_40
12,True,False,gate_30
11,True,False,gate_40
14,True,False,gate_40
18,False,False,gate_40
2,False,False,gate_30
72,True,False,gate_30
226,True,True,gate_40
57,True,False,gate_30
19,True,False,gate_40
9,False,False,gate_40
102,True,False,gate_40
292,True,True,gate_30
18,False,True,gate_30
9,False,False,gate_30
20,True,False,gate_40
16,False,False,gate_30
151,True,True,gate_30
17,False,False,gate_30
62,True,False,gate_40
2,False,False,gate_30
13,False,False,gate_40
9,False,False,gate_30
137,True,False,gate_30
2,False,False,gate_40
15,True,False,gate_40
112,True,True,gate_40
22,True,False,gate_30
6,False,False,gate_30
98,True,False,gate_40
21,True,False,gate_40
2,False,False,gate_30
0,False,False,gate_40
44,True,True,gate_40
148,True,True,gate_30
4,False,False,gate_40
24,False,False,gate_30
159,True,True,gate_40
11,True,False,gate_40
18,False,False,gate_40
4,False,False,gate_30
32,False,True,gate_30
2,False,False,gate_40
11,False,False,gate_40
24,True,False,gate_30
17,False,False,gate_30
2,False,False,gate_40
8,False,False,gate_30
3,True,False,gate_30
20,False,True,gate_40
4,False,False,gate_30
5,False,False,gate_30
150,True,True,gate_40
30,True,False,gate_30
26,False,False,gate_30
1,False,False,gate_30
0,False,False,gate_30
0,False,False,gate_40
35,True,True,gate_40
61,True,True,gate_40
17,False,False,gate_30
17,True,False,gate_40
38,True,True,gate_30
2,False,False,gate_40
8,False,False,gate_40
31,False,False,gate_30
7,False,False,gate_40
9,False,False,gate_30
66,True,True,gate_30
31,True,False,gate_40
4,False,False,gate_40
19,True,False,gate_40
9,False,False,gate_40
147,True,True,gate_30
194,True,True,gate_40
14,False,False,gate_40
2,False,False,gate_30
432,True,False,gate_40
3,False,False,gate_30
2,False,False,gate_30
20,False,False,gate_30
17,True,False,gate_30
33,False,False,gate_30
7,False,False,gate_30
29,False,False,gate_40
2,False,False,gate_30
52,False,True,gate_40
23,True,False,gate_30
2,False,False,gate_30
41,True,False,gate_40
95,True,False,gate_30
2,True,False,gate_40
11,True,False,gate_30
38,True,True,gate_40
54,True,False,gate_30
88,True,False,gate_30
83,True,True,gate_40
11,False,False,gate_30
44,True,True,gate_30
0,False,False,gate_40
7,False,False,gate_30
101,True,True,gate_30
32,True,False,gate_30
1,False,False,gate_40
5,False,False,gate_30
115,True,False,gate_40
317,True,True,gate_30
1,False,False,gate_40
7,False,False,gate_40
71,False,False,gate_40
13,False,False,gate_30
12,True,False,gate_40
4,False,False,gate_30
7,False,False,gate_30
27,False,False,gate_30
3,True,False,gate_30
13,False,False,gate_40
46,True,False,gate_30
6,False,False,gate_30
66,True,False,gate_40
40,True,False,gate_40
15,False,False,gate_30
14,True,False,gate_30
51,True,True,gate_30
20,False,False,gate_30
29,True,False,gate_30
13,False,False,gate_40
54,True,False,gate_30
76,True,False,gate_40
29,False,False,gate_40
36,True,False,gate_30
35,True,False,gate_40
40,True,False,gate_40
10,False,False,gate_30
9,False,False,gate_30
77,True,True,gate_40
10,False,False,gate_40
4,False,False,gate_30
280,True,True,gate_30
14,True,False,gate_30
1,False,False,gate_40
112,True,False,gate_30
24,False,False,gate_30
45,False,False,gate_30
35,True,False,gate_40
9,True,False,gate_40
51,False,False,gate_40
207,False,True,gate_40
124,True,False,gate_30
11,True,False,gate_40
24,True,False,gate_40
2,False,False,gate_40
5,False,False,gate_30
41,True,False,gate_40
11,False,False,gate_40
38,True,False,gate_30
6,False,False,gate_40
9,True,False,gate_30
75,True,False,gate_30
7,False,False,gate_40
81,True,False,gate_30
86,True,False,gate_30
105,True,False,gate_40
10,False,False,gate_30
34,False,True,gate_40
148,True,False,gate_30
3,False,False,gate_40
130,True,True,gate_40
5,False,False,gate_30
3,False,False,gate_40
10,False,False,gate_30
11,False,False,gate_30
25,False,False,gate_40
58,True,False,gate_40
6,False,False,gate_40
1,False,False,gate_30
823,True,True,gate_30
19,False,True,gate_30
90,True,True,gate_40
3,False,False,gate_40
7,False,False,gate_40
73,True,True,gate_40
44,True,False,gate_30
63,True,False,gate_30
24,True,False,gate_40
3,False,False,gate_40
50,False,False,gate_40
11,False,False,gate_40
2,False,False,gate_40
7,True,False,gate_40
19,False,True,gate_40
18,True,False,gate_40
7,True,False,gate_40
6,True,False,gate_40
257,True,True,gate_30
1,False,False,gate_40
31,False,False,gate_30
63,True,False,gate_30
158,True,False,gate_30
6,False,False,gate_30
671,True,True,gate_40
7,False,False,gate_30
16,True,False,gate_30
90,True,True,gate_40
0,False,False,gate_30
23,True,False,gate_30
16,False,False,gate_40
0,False,False,gate_30
17,False,False,gate_30
1,False,False,gate_40
10,True,False,gate_30
1,True,False,gate_30
14,True,False,gate_30
10,False,False,gate_30
1,False,False,gate_30
67,True,True,gate_40
2,False,False,gate_30
115,True,False,gate_30
571,True,True,gate_40
12,True,False,gate_30
17,True,False,gate_40
39,True,False,gate_30
58,True,True,gate_30
10,False,False,gate_30
27,False,True,gate_40
4,False,False,gate_30
37,False,False,gate_30
141,True,True,gate_40
23,False,False,gate_30
331,True,True,gate_40
0,False,False,gate_40
1,False,False,gate_30
131,True,False,gate_40
13,False,False,gate_40
1,False,False,gate_30
4,True,False,gate_30
0,False,False,gate_30
22,True,False,gate_40
20,False,False,gate_40
3,False,False,gate_30
1,False,False,gate_40
41,True,False,gate_30
31,False,False,gate_40
0,False,False,gate_40
18,False,False,gate_30
15,False,False,gate_30
45,True,True,gate_30
10,True,False,gate_40
276,True,True,gate_40
19,False,True,gate_40
44,True,False,gate_40
2,False,False,gate_40
112,False,True,gate_30
23,False,False,gate_30
27,True,False,gate_40
1,False,False,gate_30
1,False,False,gate_30
127,True,False,gate_30
23,False,False,gate_40
57,True,False,gate_40
8,False,False,gate_30
296,True,True,gate_40
0,False,False,gate_30
9,True,False,gate_40
218,True,True,gate_30
25,False,False,gate_40
20,True,False,gate_30
129,True,False,gate_30
9,True,False,gate_40
397,False,False,gate_30
263,True,True,gate_30
2,False,False,gate_40
1,False,False,gate_40
36,True,False,gate_30
3,False,False,gate_40
1,False,False,gate_40
181,True,True,gate_30
120,True,True,gate_40
32,False,False,gate_30
7,False,False,gate_40
15,False,False,gate_30
1,False,False,gate_40
0,False,False,gate_40
127,True,True,gate_40
83,False,True,gate_30
3,False,False,gate_40
232,True,True,gate_40
15,True,False,gate_40
0,False,False,gate_40
40,False,False,gate_40
5,False,False,gate_40
42,False,False,gate_30
1,False,False,gate_30
6,False,False,gate_40
126,False,False,gate_40
10,True,False,gate_40
22,True,False,gate_30
40,True,False,gate_30
33,True,False,gate_40
45,True,False,gate_30
16,True,False,gate_30
42,False,False,gate_30
3,True,False,gate_40
40,True,False,gate_30
2,False,False,gate_30
51,True,False,gate_30
0,False,False,gate_30
5,False,False,gate_40
6,False,False,gate_40
29,True,True,gate_30
9,False,False,gate_30
23,True,False,gate_40
20,True,False,gate_40
1,False,False,gate_30
0,False,False,gate_40
6,False,False,gate_40
0,False,False,gate_30
0,False,False,gate_30
13,True,False,gate_30
24,True,False,gate_30
19,True,False,gate_30
11,True,False,gate_30
0,False,False,gate_40
68,True,False,gate_40
5,False,False,gate_30
21,False,False,gate_30
13,False,False,gate_40
76,False,False,gate_30
6,False,False,gate_40
21,False,False,gate_40
6,False,False,gate_40
13,False,False,gate_30
52,True,False,gate_30
4,False,False,gate_40
6,False,True,gate_40
10,False,False,gate_40
37,False,True,gate_30
199,True,True,gate_30
11,True,False,gate_30
4,False,False,gate_40
8,True,False,gate_40
10,False,False,gate_40
17,True,False,gate_40
264,True,False,gate_30
6,False,False,gate_30
31,True,False,gate_40
21,True,False,gate_40
48,False,False,gate_40
99,True,True,gate_40
6,False,False,gate_30
261,True,True,gate_30
59,False,False,gate_40
7,False,False,gate_40
20,True,True,gate_30
130,True,True,gate_30
39,True,True,gate_30
3,False,False,gate_30
17,True,False,gate_40
25,True,False,gate_30
15,False,False,gate_40
42,True,False,gate_30
28,False,False,gate_30
16,False,False,gate_40
4,False,False,gate_30
16,False,False,gate_40
8,False,False,gate_30
0,False,False,gate_30
45,True,True,gate_40
78,True,True,gate_30
27,False,False,gate_40
16,False,False,gate_40
701,True,True,gate_40
57,True,True,gate_30
2,False,False,gate_40
12,True,False,gate_30
103,False,True,gate_30
28,False,False,gate_30
11,False,False,gate_40
116,True,True,gate_30
1,False,False,gate_30
9,False,False,gate_40
94,True,False,gate_40
20,False,False,gate_40
1,False,False,gate_40
1,False,False,gate_40
41,True,False,gate_30
13,True,False,gate_30
32,False,False,gate_30
3,True,False,gate_30
25,True,False,gate_40
3,False,False,gate_40
42,True,True,gate_30
304,True,True,gate_40
59,True,False,gate_30
11,False,False,gate_30
1,False,False,gate_40
12,False,False,gate_40
4,False,False,gate_30
11,False,False,gate_30
0,False,False,gate_40
6,False,False,gate_30
33,True,False,gate_30
7,False,False,gate_40
31,True,False,gate_30
2,False,False,gate_30
124,False,True,gate_30
819,True,True,gate_40
9,True,False,gate_30
22,False,False,gate_40
5,False,False,gate_30
1,False,False,gate_40
10,True,False,gate_40
163,True,True,gate_30
139,True,True,gate_30
540,True,True,gate_30
15,False,False,gate_30
34,True,False,gate_40
1247,True,True,gate_30
7,True,False,gate_40
2,False,False,gate_40
18,True,False,gate_40
18,False,False,gate_30
61,False,True,gate_40
6,False,False,gate_40
1,False,False,gate_30
20,False,False,gate_30
7,True,False,gate_30
1,False,False,gate_40
90,True,True,gate_40
4,False,False,gate_30
47,False,False,gate_40
5,False,False,gate_30
12,True,False,gate_30
1,False,False,gate_40
35,False,False,gate_40
2,False,False,gate_40
10,True,False,gate_40
4,False,False,gate_30
1,False,False,gate_40
21,False,False,gate_30
4,False,False,gate_30
4,False,False,gate_40
213,True,True,gate_30
8,False,False,gate_40
20,True,False,gate_40
3,False,False,gate_30
1,False,False,gate_40
0,False,False,gate_30
6,False,False,gate_30
13,True,False,gate_40
323,True,True,gate_40
11,True,False,gate_30
7,True,False,gate_30
5,False,False,gate_40
104,True,True,gate_40
1,False,False,gate_30
3,False,False,gate_40
110,True,False,gate_40
871,True,True,gate_40
4,False,False,gate_30
23,True,False,gate_40
2,False,False,gate_30
11,True,False,gate_40
91,True,True,gate_40
3,False,False,gate_30
1,False,False,gate_40
6,True,False,gate_40
21,True,False,gate_40
12,False,False,gate_40
181,True,False,gate_30
24,False,True,gate_30
42,True,True,gate_40
15,True,False,gate_30
6,False,False,gate_40
22,False,False,gate_40
9,False,False,gate_30
58,False,False,gate_40
150,True,True,gate_40
1,False,False,gate_40
280,True,True,gate_40
107,True,True,gate_30
14,True,False,gate_30
1,False,False,gate_40
7,False,False,gate_40
29,False,True,gate_30
75,True,False,gate_40
37,True,False,gate_30
33,True,False,gate_30
16,False,False,gate_30
0,False,False,gate_40
9,False,False,gate_40
141,True,True,gate_30
23,False,False,gate_40
220,True,True,gate_30
114,True,False,gate_40
3,False,False,gate_40
8,False,False,gate_30
47,True,False,gate_30
26,True,False,gate_40
7,False,False,gate_30
16,True,False,gate_30
6,False,False,gate_40
21,True,False,gate_30
25,False,False,gate_40
181,True,True,gate_40
20,True,False,gate_30
2,False,False,gate_30
3,False,False,gate_30
85,True,True,gate_40
10,True,False,gate_40
2,False,False,gate_30
2,False,False,gate_30
1,False,False,gate_30
9,False,False,gate_30
10,True,False,gate_30
1,False,False,gate_30
1,False,False,gate_40
346,True,True,gate_30
81,True,True,gate_30
20,False,False,gate_30
129,True,True,gate_40
27,True,True,gate_30
12,True,False,gate_40
204,True,True,gate_40
0,False,False,gate_40
10,False,False,gate_40
82,True,False,gate_40
19,False,False,gate_30
5,False,False,gate_40
309,True,True,gate_40
3,False,False,gate_30
36,True,False,gate_40
246,True,True,gate_40
6,False,False,gate_40
0,False,False,gate_30
2,False,False,gate_40
24,False,False,gate_30
34,True,False,gate_40
1,False,False,gate_40
47,True,False,gate_40
8,False,False,gate_30
2,False,False,gate_40
22,True,False,gate_30
113,True,False,gate_40
100,True,False,gate_40
83,True,False,gate_40
3,False,False,gate_30
1,False,False,gate_40
10,False,False,gate_40
2,False,True,gate_30
1,False,False,gate_30
3,True,False,gate_30
0,False,False,gate_30
16,True,False,gate_40
93,True,False,gate_40
5,False,False,gate_40
274,True,False,gate_40
6,False,False,gate_30
2,False,False,gate_30
61,True,False,gate_40
12,False,False,gate_30
52,True,False,gate_30
2,False,False,gate_30
11,False,False,gate_30
35,False,False,gate_40
20,True,False,gate_30
14,False,False,gate_30
3,False,False,gate_40
127,False,True,gate_40
33,False,False,gate_40
72,True,True,gate_40
53,False,False,gate_30
4,False,False,gate_30
6,False,False,gate_40
96,True,False,gate_30
105,True,True,gate_40
22,True,False,gate_40
2,False,False,gate_40
82,False,True,gate_30
0,False,False,gate_40
42,False,False,gate_40
156,True,True,gate_40
3,False,False,gate_40
5,False,False,gate_40
2,False,False,gate_40
21,True,False,gate_30
17,True,False,gate_40
4,False,False,gate_40
17,False,False,gate_30
278,True,True,gate_30
0,False,False,gate_30
1,False,False,gate_30
111,True,False,gate_40
5,False,False,gate_30
10,False,False,gate_40
2,False,False,gate_40
72,True,True,gate_40
88,True,False,gate_40
1,False,False,gate_40
136,True,True,gate_30
9,False,False,gate_30
4,False,False,gate_40
22,True,False,gate_40
21,True,False,gate_30
211,True,True,gate_30
9,False,False,gate_30
5,False,False,gate_30
19,True,True,gate_40
1,False,False,gate_40
86,True,False,gate_40
39,True,False,gate_30
5,False,False,gate_40
0,False,False,gate_40
4,False,False,gate_30
8,False,False,gate_40
50,False,False,gate_40
28,True,False,gate_40
218,True,False,gate_30
371,True,True,gate_30
12,False,True,gate_30
18,True,False,gate_30
41,False,True,gate_40
0,False,False,gate_40
38,True,True,gate_40
435,True,True,gate_40
0,False,False,gate_30
7,False,False,gate_40
5,False,False,gate_30
2,False,False,gate_30
11,True,False,gate_30
67,True,False,gate_40
42,True,False,gate_40
280,True,True,gate_40
1,False,False,gate_40
287,True,True,gate_30
188,True,False,gate_40
22,True,False,gate_40
33,False,False,gate_30
367,True,True,gate_30
7,False,False,gate_40
4,False,False,gate_30
14,False,False,gate_30
7,False,False,gate_30
70,True,False,gate_30
100,True,True,gate_30
14,False,False,gate_40
2,False,False,gate_40
8,False,False,gate_30
1,False,False,gate_40
0,False,False,gate_30
9,False,False,gate_30
703,True,True,gate_40
74,True,False,gate_40
1,False,False,gate_30
29,True,False,gate_30
12,True,False,gate_30
2,True,False,gate_30
5,False,False,gate_40
2,False,False,gate_40
122,True,True,gate_30
3,False,False,gate_40
6,True,False,gate_40
27,False,True,gate_30
28,True,False,gate_40
1,False,False,gate_40
14,True,False,gate_40
50,True,False,gate_40
23,True,False,gate_40
80,True,True,gate_40
29,True,False,gate_30
26,True,False,gate_30
57,False,True,gate_40
5,True,False,gate_40
51,False,True,gate_40
44,True,True,gate_30
39,True,False,gate_30
3,False,False,gate_30
12,False,False,gate_30
19,False,False,gate_30
7,False,False,gate_30
6,False,False,gate_30
5,False,False,gate_40
37,False,False,gate_30
62,True,False,gate_40
2,False,False,gate_40
5,False,False,gate_30
14,False,False,gate_30
41,True,False,gate_30
226,True,True,gate_30
51,True,False,gate_40
21,True,False,gate_30
4,False,False,gate_30
2,False,False,gate_40
9,True,False,gate_30
115,True,False,gate_30
30,True,False,gate_30
2,False,False,gate_30
16,True,True,gate_40
75,True,True,gate_30
180,True,True,gate_30
2,False,False,gate_30
183,True,True,gate_40
58,True,False,gate_40
4,False,False,gate_30
76,True,False,gate_30
72,True,True,gate_30
152,True,True,gate_30
0,False,False,gate_30
230,True,True,gate_30
122,True,True,gate_30
179,True,True,gate_40
207,True,True,gate_30
45,True,False,gate_40
9,False,False,gate_40
28,False,False,gate_30
5,False,False,gate_30
203,True,True,gate_40
158,True,True,gate_30
2,False,False,gate_40
18,False,False,gate_40
66,True,False,gate_40
40,True,False,gate_30
61,True,False,gate_40
95,True,True,gate_40
9,False,False,gate_30
5,False,False,gate_30
26,True,False,gate_40
3,False,False,gate_40
55,True,False,gate_30
26,True,False,gate_30
44,True,False,gate_30
16,False,False,gate_40
51,False,False,gate_30
0,False,False,gate_30
21,True,False,gate_40
22,True,False,gate_30
235,True,True,gate_30
1,False,False,gate_30
196,True,False,gate_40
61,True,False,gate_30
108,True,False,gate_30
77,True,True,gate_30
60,True,False,gate_40
2,False,False,gate_30
74,True,False,gate_40
121,True,False,gate_30
152,True,True,gate_30
3,False,False,gate_40
61,True,False,gate_30
1,False,False,gate_30
6,False,False,gate_30
58,True,False,gate_30
78,False,False,gate_40
23,True,False,gate_40
281,True,True,gate_40
47,True,False,gate_30
7,False,False,gate_30
125,True,True,gate_40
43,True,False,gate_30
3,False,False,gate_30
229,True,True,gate_40
3,False,False,gate_40
2,True,False,gate_40
1,False,False,gate_30
70,True,False,gate_30
20,False,False,gate_30
46,True,False,gate_30
14,False,False,gate_40
103,True,False,gate_30
19,False,False,gate_30
83,True,False,gate_40
1,False,False,gate_30
36,True,False,gate_30
23,True,False,gate_40
70,True,False,gate_40
15,True,False,gate_40
1,False,False,gate_40
8,False,False,gate_30
5,False,False,gate_40
3,True,False,gate_30
1,False,False,gate_30
4,False,False,gate_40
16,False,False,gate_40
98,True,True,gate_40
13,False,False,gate_40
80,True,False,gate_40
26,True,False,gate_40
44,True,False,gate_30
95,True,False,gate_40
87,False,False,gate_30
10,True,False,gate_40
19,True,False,gate_40
11,False,False,gate_40
12,False,False,gate_30
101,True,True,gate_40
23,True,True,gate_30
9,False,False,gate_30
158,True,False,gate_30
61,True,False,gate_40
10,False,False,gate_30
195,False,True,gate_40
116,False,True,gate_30
4,False,False,gate_30
8,False,False,gate_30
1,False,False,gate_30
15,True,False,gate_30
37,True,False,gate_40
0,False,False,gate_40
5,False,True,gate_40
2,False,False,gate_40
7,True,False,gate_30
3,False,False,gate_40
73,True,True,gate_40
5,True,False,gate_40
42,True,False,gate_40
109,True,True,gate_30
15,False,False,gate_40
1,False,False,gate_40
6,False,False,gate_40
1,False,False,gate_30
2,False,False,gate_40
0,False,False,gate_30
0,False,False,gate_40
36,False,True,gate_30
16,False,False,gate_30
37,True,False,gate_30
9,False,False,gate_30
39,True,False,gate_40
6,False,False,gate_40
78,True,True,gate_40
7,False,False,gate_40
28,True,True,gate_30
13,False,False,gate_30
14,True,False,gate_40
19,True,False,gate_40
10,False,False,gate_30
5,False,False,gate_30
320,True,True,gate_40
2,False,False,gate_40
11,True,False,gate_40
53,True,False,gate_40
4,False,False,gate_30
49,True,False,gate_40
4,False,False,gate_30
5,False,False,gate_30
10,False,False,gate_40
86,True,False,gate_40
12,False,False,gate_40
26,True,False,gate_30
